employee_id,product_id,product_name,price,discount,stock,sold_quantity,rating,reviews,supplier,purchase_cost,profit,expiry_date,manufacturing_date,customer_gender,customer_type,payment_method,transaction_id,order_status,delivery_time,return_status,feedback,desercion_de_clientes
387,P1148,Item_A,3907,39,114,58,2.0,290,Supplier_B,2028,355.27,2025-05-29,2024-05-28,Male,New,Cash,T50148,Cancelled,10,Not Returned,Average,posible abandono
402,P1149,Item_A,2360,22,186,65,3.4,17,Supplier_B,2430,-589.2,2025-05-30,2024-05-29,Female,Regular,Cash,T50149,Completed,10,Returned,Good,posible abandono
558,P1150,Item_D,1045,34,113,1,2.8,241,Supplier_B,3751,-3061.3,2025-05-31,2024-05-30,Female,New,Cash,T50150,Cancelled,4,Returned,Bad,posible abandono
183,P1151,Item_A,2718,36,181,47,2.9,363,Supplier_C,3800,-2060.48,2025-06-01,2024-05-31,Female,New,Credit Card,T50151,Completed,6,Returned,Average,posible abandono
166,P1152,Item_D,3656,20,73,19,3.4,279,Supplier_B,3454,-529.1999999999998,2025-06-02,2024-06-01,Female,New,Credit Card,T50152,Completed,10,Not Returned,Bad,posible cliente
983,P1153,Item_B,3753,24,23,88,1.3,180,Supplier_B,586,2266.28,2025-06-03,2024-06-02,Female,Regular,Cash,T50153,Cancelled,3,Not Returned,Good,posible abandono
484,P1154,Item_B,4519,45,17,46,2.7,372,Supplier_C,2467,18.449999999999815,2025-06-04,2024-06-03,Male,New,Mobile Payment,T50154,Pending,10,Not Returned,Average,posible abandono
432,P1155,Item_B,1879,26,37,47,2.5,240,Supplier_B,714,676.46,2025-06-05,2024-06-04,Female,Regular,Cash,T50155,Pending,14,Not Returned,Bad,posible abandono
704,P1156,Item_D,1723,3,129,31,3.3,271,Supplier_A,3726,-2054.69,2025-06-06,2024-06-05,Male,New,Cash,T50156,Completed,10,Not Returned,Bad,posible cliente
762,P1157,Item_A,2017,6,123,48,2.9,409,Supplier_C,1439,456.98,2025-06-07,2024-06-06,Male,Regular,Credit Card,T50157,Pending,10,Not Returned,Good,posible abandono
891,P1158,Item_C,1000,30,138,96,2.5,424,Supplier_A,3048,-2348.0,2025-06-08,2024-06-07,Female,New,Credit Card,T50158,Cancelled,13,Returned,Bad,posible abandono
577,P1159,Item_D,2295,11,93,5,2.6,401,Supplier_C,3710,-1667.45,2025-06-09,2024-06-08,Male,Regular,Mobile Payment,T50159,Completed,1,Returned,Bad,posible abandono
650,P1160,Item_A,934,40,132,3,1.1,254,Supplier_B,2714,-2153.6,2025-06-10,2024-06-09,Male,New,Credit Card,T50160,Pending,12,Not Returned,Bad,posible abandono
399,P1161,Item_D,3375,5,68,11,1.6,394,Supplier_B,721,2485.25,2025-06-11,2024-06-10,Female,New,Cash,T50161,Pending,3,Returned,Average,posible abandono
869,P1162,Item_D,1273,34,181,48,3.2,216,Supplier_B,2950,-2109.82,2025-06-12,2024-06-11,Male,VIP,Credit Card,T50162,Completed,10,Returned,Good,posible abandono
319,P1163,Item_C,4308,14,93,66,3.3,427,Supplier_B,1034,2670.88,2025-06-13,2024-06-12,Female,Regular,Mobile Payment,T50163,Completed,4,Not Returned,Average,abandono
362,P1164,Item_D,3143,18,77,30,3.8,342,Supplier_C,1339,1238.2600000000002,2025-06-14,2024-06-13,Male,New,Cash,T50164,Completed,8,Not Returned,Average,posible cliente
590,P1165,Item_B,3886,25,63,27,3.0,209,Supplier_A,2774,140.5,2025-06-15,2024-06-14,Male,VIP,Cash,T50165,Pending,2,Not Returned,Good,posible abandono
845,P1166,Item_A,1142,49,109,83,2.5,122,Supplier_A,1554,-971.58,2025-06-16,2024-06-15,Female,New,Cash,T50166,Completed,8,Not Returned,Bad,posible cliente
203,P1167,Item_C,3512,0,131,21,2.6,101,Supplier_C,577,2935.0,2025-06-17,2024-06-16,Female,New,Mobile Payment,T50167,Completed,5,Not Returned,Good,posible cliente
799,P1168,Item_B,648,15,187,0,1.4,343,Supplier_A,3330,-2779.2,2025-06-18,2024-06-17,Female,Regular,Mobile Payment,T50168,Completed,10,Returned,Bad,posible abandono
257,P1169,Item_A,3876,33,100,39,1.8,110,Supplier_C,3833,-1236.08,2025-06-19,2024-06-18,Male,Regular,Credit Card,T50169,Completed,8,Not Returned,Bad,cliente
271,P1170,Item_D,3782,21,64,10,2.3,87,Supplier_B,1862,1125.7799999999995,2025-06-20,2024-06-19,Female,Regular,Cash,T50170,Cancelled,11,Not Returned,Bad,posible abandono
215,P1171,Item_C,2192,33,130,4,1.9,426,Supplier_C,2788,-1319.36,2025-06-21,2024-06-20,Male,VIP,Cash,T50171,Completed,7,Not Returned,Average,abandono
127,P1172,Item_D,3013,1,192,31,3.5,410,Supplier_C,584,2398.87,2025-06-22,2024-06-21,Female,New,Mobile Payment,T50172,Pending,5,Returned,Bad,posible abandono
125,P1173,Item_B,2232,32,79,30,4.7,318,Supplier_C,1624,-106.24,2025-06-23,2024-06-22,Male,New,Mobile Payment,T50173,Completed,14,Returned,Good,posible abandono
875,P1174,Item_D,3223,22,119,8,1.1,286,Supplier_B,1369,1144.94,2025-06-24,2024-06-23,Female,Regular,Mobile Payment,T50174,Cancelled,8,Returned,Bad,posible abandono
322,P1175,Item_A,1264,30,191,55,1.8,127,Supplier_C,1019,-134.20000000000005,2025-06-25,2024-06-24,Female,Regular,Cash,T50175,Cancelled,4,Not Returned,Good,posible abandono
756,P1176,Item_C,1698,41,81,78,4.8,497,Supplier_A,2875,-1873.18,2025-06-26,2024-06-25,Male,VIP,Cash,T50176,Completed,6,Not Returned,Average,abandono
880,P1177,Item_B,4858,40,43,37,1.6,129,Supplier_C,884,2030.8,2025-06-27,2024-06-26,Female,New,Cash,T50177,Pending,6,Returned,Bad,posible abandono
903,P1178,Item_A,2643,16,144,18,1.6,49,Supplier_B,3725,-1504.88,2025-06-28,2024-06-27,Female,Regular,Cash,T50178,Completed,13,Returned,Average,posible abandono
699,P1179,Item_C,4781,20,79,71,3.1,123,Supplier_A,3725,99.80000000000018,2025-06-29,2024-06-28,Male,New,Credit Card,T50179,Pending,14,Not Returned,Bad,posible abandono
160,P1180,Item_C,1697,45,31,24,1.8,312,Supplier_B,642,291.35,2025-06-30,2024-06-29,Male,New,Cash,T50180,Completed,5,Returned,Bad,posible abandono
750,P1181,Item_A,2062,9,195,66,2.1,86,Supplier_C,3186,-1309.58,2025-07-01,2024-06-30,Male,VIP,Credit Card,T50181,Pending,2,Returned,Good,posible abandono
175,P1182,Item_D,1560,24,99,95,3.6,270,Supplier_C,3331,-2145.4,2025-07-02,2024-07-01,Male,Regular,Cash,T50182,Pending,6,Returned,Average,posible abandono
381,P1183,Item_C,3281,20,133,90,1.3,464,Supplier_B,2010,614.8000000000002,2025-07-03,2024-07-02,Male,New,Credit Card,T50183,Completed,2,Not Returned,Average,posible cliente
553,P1184,Item_C,3136,6,106,19,2.5,350,Supplier_A,312,2635.84,2025-07-04,2024-07-03,Male,VIP,Cash,T50184,Pending,4,Not Returned,Average,posible abandono
227,P1185,Item_D,1842,28,164,81,2.5,232,Supplier_C,3153,-1826.76,2025-07-05,2024-07-04,Male,New,Cash,T50185,Pending,11,Returned,Good,posible abandono
651,P1186,Item_D,3640,19,19,22,3.8,314,Supplier_C,3104,-155.5999999999999,2025-07-06,2024-07-05,Female,New,Credit Card,T50186,Pending,10,Not Returned,Good,posible abandono
617,P1187,Item_C,3222,19,107,10,2.3,49,Supplier_C,1983,626.8200000000002,2025-07-07,2024-07-06,Male,New,Mobile Payment,T50187,Cancelled,2,Not Returned,Average,posible abandono
811,P1188,Item_A,4948,48,172,30,2.0,329,Supplier_B,1440,1132.96,2025-07-08,2024-07-07,Male,New,Cash,T50188,Pending,1,Returned,Average,posible abandono
239,P1189,Item_A,1032,44,80,99,3.3,294,Supplier_B,2395,-1817.08,2025-07-09,2024-07-08,Female,New,Mobile Payment,T50189,Cancelled,10,Not Returned,Bad,posible abandono
508,P1190,Item_D,3610,42,126,64,2.1,348,Supplier_B,2718,-624.1999999999998,2025-07-10,2024-07-09,Male,Regular,Credit Card,T50190,Pending,10,Not Returned,Average,posible abandono
125,P1191,Item_A,4432,33,25,15,3.6,441,Supplier_A,2314,655.44,2025-07-11,2024-07-10,Female,New,Cash,T50191,Pending,9,Returned,Good,posible abandono
317,P1192,Item_A,4583,14,155,55,2.5,498,Supplier_B,1898,2043.38,2025-07-12,2024-07-11,Female,New,Mobile Payment,T50192,Pending,14,Not Returned,Bad,posible abandono
325,P1193,Item_A,3291,49,76,6,1.6,1,Supplier_A,1677,1.410000000000082,2025-07-13,2024-07-12,Female,New,Mobile Payment,T50193,Completed,10,Not Returned,Average,posible cliente
436,P1194,Item_B,3711,4,133,4,2.2,327,Supplier_C,484,3078.56,2025-07-14,2024-07-13,Male,VIP,Cash,T50194,Completed,13,Not Returned,Bad,cliente
790,P1195,Item_D,3585,26,18,14,3.6,66,Supplier_B,1703,949.9,2025-07-15,2024-07-14,Male,New,Cash,T50195,Pending,7,Returned,Bad,posible abandono
391,P1196,Item_C,1814,27,22,32,3.2,317,Supplier_B,1577,-252.78,2025-07-16,2024-07-15,Male,VIP,Cash,T50196,Cancelled,5,Not Returned,Good,posible abandono
185,P1197,Item_A,451,14,41,66,3.0,114,Supplier_C,551,-163.14,2025-07-17,2024-07-16,Female,Regular,Credit Card,T50197,Cancelled,11,Returned,Bad,posible abandono
387,P1198,Item_A,2906,16,24,55,2.7,110,Supplier_C,3830,-1388.96,2025-07-18,2024-07-17,Male,New,Mobile Payment,T50198,Completed,14,Not Returned,Bad,posible cliente
872,P1199,Item_C,409,48,40,61,2.5,337,Supplier_B,2699,-2486.32,2025-07-19,2024-07-18,Female,New,Cash,T50199,Cancelled,10,Returned,Good,posible abandono
134,P1200,Item_D,141,22,129,89,4.7,10,Supplier_C,407,-297.02,2025-07-20,2024-07-19,Female,Regular,Cash,T50200,Completed,14,Not Returned,Bad,cliente
510,P1201,Item_A,3761,43,50,8,3.1,185,Supplier_A,1225,918.77,2025-07-21,2024-07-20,Female,New,Cash,T50201,Pending,12,Not Returned,Bad,posible abandono
746,P1202,Item_C,3465,43,77,36,1.2,352,Supplier_A,3328,-1352.95,2025-07-22,2024-07-21,Female,Regular,Credit Card,T50202,Completed,13,Returned,Bad,posible abandono
963,P1203,Item_C,1320,29,4,6,4.7,433,Supplier_B,3266,-2328.8,2025-07-23,2024-07-22,Female,Regular,Cash,T50203,Pending,11,Not Returned,Good,posible abandono
668,P1204,Item_B,4762,0,130,65,1.9,460,Supplier_A,2212,2550.0,2025-07-24,2024-07-23,Female,Regular,Cash,T50204,Completed,6,Not Returned,Bad,cliente
520,P1205,Item_A,2117,39,132,36,3.3,65,Supplier_C,2748,-1456.63,2025-07-25,2024-07-24,Female,VIP,Mobile Payment,T50205,Completed,8,Not Returned,Good,cliente
378,P1206,Item_B,414,46,20,83,3.2,111,Supplier_A,3505,-3281.44,2025-07-26,2024-07-25,Male,New,Credit Card,T50206,Pending,13,Returned,Bad,posible abandono
705,P1207,Item_B,2961,29,173,1,1.9,49,Supplier_A,3847,-1744.69,2025-07-27,2024-07-26,Male,Regular,Cash,T50207,Cancelled,4,Returned,Good,posible abandono
271,P1208,Item_C,1150,8,88,2,2.2,5,Supplier_C,3109,-2051.0,2025-07-28,2024-07-27,Female,New,Mobile Payment,T50208,Cancelled,9,Not Returned,Good,posible abandono
660,P1209,Item_D,1686,49,60,70,4.0,10,Supplier_A,892,-32.139999999999986,2025-07-29,2024-07-28,Male,New,Credit Card,T50209,Pending,5,Not Returned,Bad,posible abandono
697,P1210,Item_B,3349,5,76,18,4.4,121,Supplier_C,3593,-411.4499999999998,2025-07-30,2024-07-29,Female,New,Credit Card,T50210,Cancelled,8,Not Returned,Bad,posible abandono
207,P1211,Item_C,4174,8,199,74,1.9,73,Supplier_C,1890,1950.08,2025-07-31,2024-07-30,Male,New,Cash,T50211,Completed,3,Returned,Average,posible abandono
912,P1212,Item_A,1034,13,182,45,4.0,381,Supplier_A,1180,-280.42,2025-08-01,2024-07-31,Male,Regular,Cash,T50212,Pending,8,Returned,Bad,posible abandono
423,P1213,Item_B,4238,6,187,51,3.9,2,Supplier_A,2648,1335.7199999999998,2025-08-02,2024-08-01,Female,VIP,Credit Card,T50213,Pending,12,Not Returned,Good,posible abandono
185,P1214,Item_D,754,15,158,33,3.2,16,Supplier_B,1597,-956.1,2025-08-03,2024-08-02,Male,VIP,Credit Card,T50214,Cancelled,10,Not Returned,Good,posible abandono
553,P1215,Item_C,2394,43,105,35,1.8,85,Supplier_B,649,715.5799999999999,2025-08-04,2024-08-03,Female,Regular,Credit Card,T50215,Completed,8,Not Returned,Good,cliente
499,P1216,Item_B,2924,12,120,61,3.6,449,Supplier_C,3024,-450.8800000000001,2025-08-05,2024-08-04,Female,New,Cash,T50216,Completed,11,Returned,Bad,posible abandono
566,P1217,Item_B,3123,30,167,95,3.8,101,Supplier_A,3058,-871.9000000000001,2025-08-06,2024-08-05,Female,VIP,Cash,T50217,Pending,11,Returned,Bad,posible abandono
894,P1218,Item_D,2785,12,81,44,2.5,362,Supplier_A,378,2072.8,2025-08-07,2024-08-06,Male,New,Cash,T50218,Cancelled,12,Not Returned,Average,posible abandono
923,P1219,Item_B,1154,1,18,94,1.1,316,Supplier_B,1029,113.46000000000004,2025-08-08,2024-08-07,Female,Regular,Mobile Payment,T50219,Pending,10,Returned,Good,posible abandono
498,P1220,Item_A,1986,13,130,1,1.9,139,Supplier_A,2905,-1177.18,2025-08-09,2024-08-08,Female,New,Credit Card,T50220,Cancelled,10,Returned,Good,posible abandono
636,P1221,Item_D,3238,48,48,38,4.5,278,Supplier_B,1863,-179.24,2025-08-10,2024-08-09,Male,Regular,Mobile Payment,T50221,Pending,9,Not Returned,Average,posible abandono
670,P1222,Item_A,864,32,14,46,2.9,21,Supplier_B,503,84.51999999999998,2025-08-11,2024-08-10,Female,VIP,Mobile Payment,T50222,Completed,6,Not Returned,Bad,cliente
316,P1223,Item_C,3856,13,3,46,4.6,56,Supplier_C,3598,-243.27999999999972,2025-08-12,2024-08-11,Female,VIP,Cash,T50223,Pending,7,Returned,Average,posible abandono
111,P1224,Item_A,2226,45,97,49,1.5,325,Supplier_B,2387,-1162.7,2025-08-13,2024-08-12,Male,New,Cash,T50224,Pending,12,Returned,Bad,posible abandono
437,P1225,Item_B,3613,32,153,72,1.5,397,Supplier_C,2564,-107.15999999999984,2025-08-14,2024-08-13,Male,New,Credit Card,T50225,Pending,13,Not Returned,Bad,posible abandono
685,P1226,Item_B,1561,3,88,22,3.9,283,Supplier_A,3917,-2402.83,2025-08-15,2024-08-14,Female,VIP,Cash,T50226,Completed,2,Not Returned,Average,abandono
676,P1227,Item_A,3555,14,95,60,4.4,8,Supplier_C,3736,-678.6999999999998,2025-08-16,2024-08-15,Male,Regular,Cash,T50227,Cancelled,5,Returned,Average,posible abandono
954,P1228,Item_B,4690,8,80,74,2.6,98,Supplier_B,2742,1572.8000000000002,2025-08-17,2024-08-16,Male,New,Cash,T50228,Completed,2,Returned,Average,posible abandono
897,P1229,Item_D,4292,24,14,56,3.4,39,Supplier_B,273,2988.92,2025-08-18,2024-08-17,Female,New,Cash,T50229,Pending,14,Returned,Bad,posible abandono
752,P1230,Item_D,1220,4,14,7,2.8,15,Supplier_B,2729,-1557.8,2025-08-19,2024-08-18,Female,New,Cash,T50230,Completed,12,Returned,Average,posible abandono
127,P1231,Item_D,2886,21,136,29,4.9,321,Supplier_B,2939,-659.06,2025-08-20,2024-08-19,Female,Regular,Credit Card,T50231,Pending,13,Returned,Good,posible abandono
906,P1232,Item_A,4326,41,76,94,4.9,184,Supplier_B,672,1880.34,2025-08-21,2024-08-20,Female,New,Cash,T50232,Completed,5,Returned,Bad,posible abandono
324,P1233,Item_C,527,19,150,4,1.6,474,Supplier_A,2760,-2333.13,2025-08-22,2024-08-21,Male,Regular,Cash,T50233,Pending,2,Returned,Average,posible abandono
993,P1234,Item_B,3157,2,103,92,3.2,49,Supplier_C,3383,-289.1399999999999,2025-08-23,2024-08-22,Male,VIP,Mobile Payment,T50234,Pending,13,Not Returned,Average,posible abandono
705,P1235,Item_A,959,16,140,19,3.8,499,Supplier_C,321,484.56,2025-08-24,2024-08-23,Female,VIP,Mobile Payment,T50235,Cancelled,1,Returned,Average,posible abandono
315,P1236,Item_A,4245,43,89,74,3.6,262,Supplier_A,3003,-583.3499999999999,2025-08-25,2024-08-24,Female,Regular,Cash,T50236,Pending,14,Not Returned,Average,posible abandono
179,P1237,Item_B,1045,15,61,69,2.4,407,Supplier_C,1629,-740.75,2025-08-26,2024-08-25,Female,VIP,Cash,T50237,Completed,13,Returned,Bad,posible abandono
378,P1238,Item_A,4347,41,95,36,1.5,285,Supplier_C,1806,758.73,2025-08-27,2024-08-26,Male,Regular,Mobile Payment,T50238,Cancelled,3,Returned,Good,posible abandono
437,P1239,Item_C,1243,4,102,0,3.2,258,Supplier_A,2933,-1739.72,2025-08-28,2024-08-27,Male,VIP,Credit Card,T50239,Pending,3,Not Returned,Average,posible abandono
115,P1240,Item_D,3096,29,103,48,3.7,394,Supplier_A,2600,-401.84000000000015,2025-08-29,2024-08-28,Female,New,Credit Card,T50240,Pending,12,Not Returned,Bad,posible abandono
336,P1241,Item_D,900,35,199,33,2.7,150,Supplier_B,1711,-1126.0,2025-08-30,2024-08-29,Female,VIP,Mobile Payment,T50241,Cancelled,12,Returned,Bad,posible abandono
632,P1242,Item_A,2478,38,144,52,2.2,376,Supplier_C,2520,-983.64,2025-08-31,2024-08-30,Male,Regular,Cash,T50242,Pending,11,Returned,Bad,posible abandono
762,P1243,Item_A,4129,35,125,4,4.1,226,Supplier_A,2615,68.84999999999991,2025-09-01,2024-08-31,Female,New,Mobile Payment,T50243,Completed,11,Not Returned,Average,posible cliente
867,P1244,Item_C,649,47,90,53,1.1,453,Supplier_C,2463,-2119.03,2025-09-02,2024-09-01,Male,Regular,Credit Card,T50244,Pending,4,Not Returned,Bad,posible abandono
368,P1245,Item_A,4388,16,191,28,2.7,239,Supplier_A,765,2920.92,2025-09-03,2024-09-02,Female,Regular,Cash,T50245,Completed,12,Not Returned,Average,abandono
528,P1246,Item_D,1094,5,69,62,5.0,294,Supplier_B,3143,-2103.7,2025-09-04,2024-09-03,Female,Regular,Credit Card,T50246,Cancelled,6,Not Returned,Average,posible abandono
836,P1247,Item_D,3505,7,143,12,2.6,297,Supplier_C,459,2800.65,2025-09-05,2024-09-04,Female,Regular,Mobile Payment,T50247,Cancelled,5,Returned,Good,posible abandono
660,P1248,Item_B,1532,25,169,91,4.5,335,Supplier_A,3954,-2805.0,2025-09-06,2024-09-05,Female,VIP,Credit Card,T50248,Cancelled,6,Returned,Bad,posible abandono
380,P1249,Item_B,1790,4,123,33,3.2,28,Supplier_B,2889,-1170.6,2025-09-07,2024-09-06,Male,New,Cash,T50249,Completed,6,Not Returned,Average,posible cliente
601,P1250,Item_D,1334,14,83,48,2.5,225,Supplier_B,487,660.24,2025-09-08,2024-09-07,Male,New,Credit Card,T50250,Cancelled,13,Returned,Good,posible abandono
779,P1251,Item_D,4977,28,48,29,4.5,440,Supplier_A,973,2610.44,2025-09-09,2024-09-08,Female,VIP,Mobile Payment,T50251,Cancelled,6,Not Returned,Good,posible abandono
850,P1252,Item_A,2515,14,175,6,2.7,119,Supplier_A,33,2129.9,2025-09-10,2024-09-09,Female,New,Mobile Payment,T50252,Cancelled,8,Not Returned,Good,posible abandono
540,P1253,Item_A,1205,12,105,49,2.3,16,Supplier_B,3735,-2674.6,2025-09-11,2024-09-10,Female,New,Cash,T50253,Pending,8,Not Returned,Bad,posible abandono
423,P1254,Item_B,4679,29,153,86,2.8,433,Supplier_B,2991,331.09000000000015,2025-09-12,2024-09-11,Female,VIP,Cash,T50254,Completed,9,Returned,Average,posible abandono
267,P1255,Item_D,4435,15,56,53,1.7,287,Supplier_B,3891,-121.25,2025-09-13,2024-09-12,Female,Regular,Cash,T50255,Cancelled,11,Not Returned,Good,posible abandono
126,P1256,Item_B,2354,2,38,99,1.3,391,Supplier_C,3406,-1099.08,2025-09-14,2024-09-13,Male,VIP,Cash,T50256,Pending,5,Returned,Bad,posible abandono
961,P1257,Item_D,710,18,140,3,1.0,164,Supplier_C,3489,-2906.8,2025-09-15,2024-09-14,Male,VIP,Credit Card,T50257,Pending,13,Not Returned,Good,posible abandono
745,P1258,Item_A,3627,28,71,84,3.3,151,Supplier_C,496,2115.44,2025-09-16,2024-09-15,Male,Regular,Cash,T50258,Pending,5,Returned,Bad,posible abandono
500,P1259,Item_C,102,24,183,82,2.3,179,Supplier_C,859,-781.48,2025-09-17,2024-09-16,Male,Regular,Credit Card,T50259,Cancelled,6,Not Returned,Bad,posible abandono
901,P1260,Item_C,2501,44,158,68,1.7,17,Supplier_C,141,1259.56,2025-09-18,2024-09-17,Female,New,Cash,T50260,Cancelled,9,Returned,Bad,posible abandono
881,P1261,Item_B,4171,19,106,62,3.4,313,Supplier_C,3051,327.5100000000002,2025-09-19,2024-09-18,Male,Regular,Credit Card,T50261,Completed,9,Not Returned,Average,abandono
361,P1262,Item_D,1786,26,20,58,2.9,248,Supplier_A,2843,-1521.36,2025-09-20,2024-09-19,Female,VIP,Cash,T50262,Cancelled,6,Returned,Good,posible abandono
460,P1263,Item_A,1611,5,58,33,3.3,388,Supplier_C,162,1368.45,2025-09-21,2024-09-20,Female,VIP,Cash,T50263,Pending,6,Returned,Good,posible abandono
265,P1264,Item_A,3162,3,79,76,4.9,34,Supplier_C,3008,59.13999999999987,2025-09-22,2024-09-21,Male,Regular,Mobile Payment,T50264,Cancelled,1,Returned,Bad,posible abandono
282,P1265,Item_D,3396,35,171,27,2.1,148,Supplier_B,2603,-395.5999999999999,2025-09-23,2024-09-22,Female,New,Cash,T50265,Pending,7,Returned,Average,posible abandono
403,P1266,Item_D,4638,43,181,60,3.4,14,Supplier_C,2865,-221.34000000000012,2025-09-24,2024-09-23,Male,New,Credit Card,T50266,Pending,12,Returned,Average,posible abandono
571,P1267,Item_D,1273,44,46,26,4.6,278,Supplier_C,2822,-2109.12,2025-09-25,2024-09-24,Female,Regular,Cash,T50267,Completed,6,Returned,Good,posible abandono
961,P1268,Item_A,329,23,95,6,2.9,372,Supplier_B,1573,-1319.67,2025-09-26,2024-09-25,Male,New,Mobile Payment,T50268,Pending,12,Not Returned,Good,posible abandono
398,P1269,Item_B,3526,38,152,88,4.5,179,Supplier_A,2261,-74.88000000000011,2025-09-27,2024-09-26,Female,VIP,Cash,T50269,Cancelled,7,Returned,Bad,posible abandono
234,P1270,Item_A,4018,31,83,16,1.4,2,Supplier_C,3600,-827.5799999999999,2025-09-28,2024-09-27,Female,New,Cash,T50270,Pending,7,Returned,Bad,posible abandono
888,P1271,Item_A,87,24,157,64,3.3,345,Supplier_C,2894,-2827.88,2025-09-29,2024-09-28,Female,Regular,Mobile Payment,T50271,Cancelled,8,Not Returned,Bad,posible abandono
998,P1272,Item_C,2694,12,21,38,3.9,241,Supplier_A,2031,339.72000000000025,2025-09-30,2024-09-29,Male,VIP,Mobile Payment,T50272,Pending,5,Not Returned,Average,posible abandono
688,P1273,Item_D,3562,13,153,27,4.3,339,Supplier_A,487,2611.94,2025-10-01,2024-09-30,Female,New,Credit Card,T50273,Completed,13,Not Returned,Average,posible cliente
993,P1274,Item_B,3866,11,167,57,4.5,404,Supplier_A,3366,74.73999999999978,2025-10-02,2024-10-01,Female,VIP,Mobile Payment,T50274,Completed,9,Returned,Good,posible abandono
597,P1275,Item_D,4231,37,190,35,2.4,475,Supplier_A,2425,240.52999999999972,2025-10-03,2024-10-02,Male,VIP,Cash,T50275,Completed,7,Returned,Good,posible abandono
731,P1276,Item_D,2536,20,96,19,4.2,147,Supplier_B,1433,595.8,2025-10-04,2024-10-03,Female,Regular,Cash,T50276,Cancelled,6,Not Returned,Bad,posible abandono
989,P1277,Item_D,2705,8,182,45,2.1,98,Supplier_C,2331,157.5999999999999,2025-10-05,2024-10-04,Female,New,Mobile Payment,T50277,Cancelled,10,Not Returned,Average,posible abandono
